,Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
327098,02161A52F79B14CA0632CEFCB8CD025C2DE5ED0C_1699457328,2023-11-08 15:28:48,Traffic Hazard,"(30.234138,-97.722885)",30.234138,-97.722885,S Pleasant Valley Rd / E Riverside Dr,ARCHIVED,2023-11-08 16:55:09
327100,B949F95479E0CB8E73A521EC6135BA1CD766D865_1699652563,2023-11-10 21:42:43,TRFC HAZD/ DEBRIS,"(30.401415,-97.517749)",30.401415,-97.517749,16300-blk N FM 973 RD,ARCHIVED,2023-11-10 21:55:08
327101,A7095041184FCA321A7B69AFA0B28972142BC486_1699731293,2023-11-11 19:34:53,Crash Service,"(30.317671,-97.728435)",30.317671,-97.728435,W 51st St / Guadalupe St,ARCHIVED,2023-11-11 21:25:08
327102,7B29CAD78DEA41563D78F9A1256DD06B251D809B_1699736708,2023-11-11 21:05:08,TRFC HAZD/ DEBRIS,"(30.346889,-97.567643)",30.346889,-97.567643,10337-10345 E Us 290 Hwy Eb,ARCHIVED,2023-11-11 21:25:08
327108,937E42740E2AF2C49128A1E6DFA59A3EFC9149CE_1699737788,2023-11-11 21:23:08,TRFC HAZD/ DEBRIS,"(30.467408,-97.669746)",30.467408,-97.669746,16500 N IH 35 NB,ARCHIVED,2023-11-11 21:40:08
327110,D57E26B7373EC13D398C5F457CE8783839950FE0_1699737566,2023-11-11 21:19:26,Stalled Vehicle,"(30.228301,-97.782818)",30.228301,-97.782818,W BEN WHITE WB TO MANCHAC RAMP,ARCHIVED,2023-11-11 21:55:07
327259,2314A350E505EC7C79579F94AD8C46B42631A2E8_1698873037,2023-11-01 21:10:37,Crash Service,"(30.287347,-97.724673)",30.287347,-97.724673,2800-2916 N Ih 35 Svrd Sb,ARCHIVED,2023-11-01 23:15:11
327638,366ED27E3ED6AB3618F8E6CBFF6D423B53BC459D_1699453560,2023-11-08 14:26:00,Traffic Hazard,"(30.48666,-97.805048)",30.48666,-97.805048,14322-14712 N 183a Hwy Sb,ARCHIVED,2023-11-08 15:40:09
327639,E695AFAA4AA6E2B2ED116D730781E2D5014392B1_1699455277,2023-11-08 14:54:37,Traffic Hazard,"(30.377007,-97.67588)",30.377007,-97.67588,778-783 E Braker Ln,ARCHIVED,2023-11-08 15:40:09
327640,2CD51A08F334E5E7DCEEE490538DDC8FC00DD554_1699455241,2023-11-08 14:54:01,Traffic Hazard,"(30.335422,-97.743913)",30.335422,-97.743913,2400 Allandale Rd,ARCHIVED,2023-11-08 16:00:19
327641,022DD3EB01DE055B6AA3A09AD422629FB128BC26_1699457487,2023-11-08 15:31:27,Traffic Hazard,"(30.227414,-97.779684)",30.227414,-97.779684,W Ben White Blvd Svrd Eb / Banister Ln,ARCHIVED,2023-11-08 16:00:19
327642,2BA13D739D0F8F90538143D8893224C73E2EE0A8_1699458593,2023-11-08 15:49:53,COLLISN/ LVNG SCN,"(30.433741,-97.677762)",30.433741,-97.677762,14100 THERMAL DR,ARCHIVED,2023-11-08 16:05:11
327643,DD84F0EE24CFD17BA4AC744AFAD8DE1687C2A400_1699455059,2023-11-08 14:50:59,Traffic Hazard,"(30.199941,-97.864044)",30.199941,-97.864044,5000 W Slaughter Ln,ARCHIVED,2023-11-08 16:15:17
327644,1A2D9204B47A686C709C7FB4D9CE3C6106935D7B_1699458531,2023-11-08 15:48:51,Crash Urgent,"(30.383027,-97.741658)",30.383027,-97.741658,9300 Research Blvd Nb,ARCHIVED,2023-11-08 16:15:17
327645,AAEAE9503F54F2A5E567D9F98C62923058C68889_1699460161,2023-11-08 16:16:01,COLLISION,"(30.176695,-97.779551)",30.176695,-97.779551,8000-BLK S IH 35 NB,ARCHIVED,2023-11-08 16:40:10
327646,E015C7217E97F6902C6412BE44D1E12E9C6A908C_1699454307,2023-11-08 14:38:27,Crash Service,"(30.28787,-97.725032)",30.28787,-97.725032,2908 COLE ST,ARCHIVED,2023-11-08 16:50:10
327829,F7C6E867C8BBFAD40FB723CF75C4D06E20C1B21A_1698876749,2023-11-01 22:12:29,COLLISION,"(30.377204,-97.440958)",30.377204,-97.440958,16400-17513 FM 1100 RD,ARCHIVED,2023-11-01 23:25:09
327830,99D746FCE4F09B8397F84131B830A865AB4308E1_1698877372,2023-11-01 22:22:52,Crash Urgent,"(30.253265,-97.73635)",30.253265,-97.73635,20 N IH 35 NB,ARCHIVED,2023-11-01 23:25:09
327933,233393C4B1323936F055066EC565931ADF738732_1698881169,2023-11-01 23:26:09,TRFC HAZD/ DEBRIS,"(30.397455,-97.927671)",30.397455,-97.927671,N FM 620 RD / SAN ANTONIO ST,ARCHIVED,2023-11-01 23:35:10
327934,8000134409F9739525D1B91D308AB8444766F41F_1698881564,2023-11-01 23:32:44,COLLISN/ LVNG SCN,"(30.445674,-97.565379)",30.445674,-97.565379,4700-blk Fritz Falls Xing,ARCHIVED,2023-11-02 00:05:08
327936,0FB0A8A62CBE899F9C109E5CCF6D5F3B35E33F38_1698881446,2023-11-01 23:30:46,Stalled Vehicle,"(30.41446,-97.673035)",30.41446,-97.673035,13000-blk N Ih 35 Svrd Nb,ARCHIVED,2023-11-02 00:10:10
327937,DD1E4AB55AAB789BC3D29E46540739AB435478B4_1699458272,2023-11-08 15:44:32,COLLISION,"(30.122354,-97.633429)",30.122354,-97.633429,9019 ELROY RD,ARCHIVED,2023-11-08 16:50:10
327938,6BCD402B6029418E0D07A18B88FEE81085294D6A_1699650984,2023-11-10 21:16:24,Traffic Hazard,"(30.276486,-97.767757)",30.276486,-97.767757,W 5th St / N Mopac Nb To 5th Eb Ramp,ARCHIVED,2023-11-10 22:00:09
327941,0911D8E4573BE6F3EEDA3F13927DE830F6A16E6D_1699651131,2023-11-10 21:18:51,Traffic Hazard,"(30.4243,-97.671542)",30.4243,-97.671542,1227-1229 W Howard Ln,ARCHIVED,2023-11-10 22:00:09
328067,E194EE413805BA5A6AABF4D34DB2066149DC0369_1698876080,2023-11-01 22:01:20,Crash Service,"(30.192679,-97.77758)",30.192679,-97.77758,E William Cannon Dr / Circle S Rd,ARCHIVED,2023-11-01 23:40:10
328069,9B42C60DFB2B5A8E1C588B0EC793752AA4F299F3_1698879481,2023-11-01 22:58:01,Crash Service,"(30.266827,-97.734664)",30.266827,-97.734664,700-720 N IH 35 SVRD SB,ARCHIVED,2023-11-01 23:40:10
328074,081BE7C370BF9E7B4C6E696276C1B2D57623B26B_1698880578,2023-11-01 23:16:18,Traffic Hazard,"(30.205539,-97.716533)",30.205539,-97.716533,E Stassney Ln / Montopolis Dr,ARCHIVED,2023-11-01 23:40:10
328192,F5E1D6091D337B419DF8AD02C6ADE48BEE8B1E7B_1698874133,2023-11-01 21:28:53,Crash Urgent,"(30.206991,-97.834896)",30.206991,-97.834896,Brodie Ln / Harpers Ferry Ln,ARCHIVED,2023-11-01 23:45:12
328195,9587915E367335B4E286DBC435585857DB78C0C5_1698877407,2023-11-01 22:23:27,Crash Urgent,"(30.297363,-97.746922)",30.297363,-97.746922,San Gabriel St / W 29th St,ARCHIVED,2023-11-01 23:45:12
328197,E0E45410CE700744FF35C5CE337E2F7B5B0B8CA9_1699459544,2023-11-08 16:05:44,COLLISION,"(30.253027,-97.605024)",30.253027,-97.605024,3600-4524 N Sh 130 Sb,ARCHIVED,2023-11-08 16:55:09
328252,EC883370694191262CA4364FB7B34135E11947B8_1698876984,2023-11-01 22:16:24,Crash Urgent,"(30.490511,-97.772255)",30.490511,-97.772255,10000-10222 W Parmer Ln,ARCHIVED,2023-11-02 00:05:08
328371,A0C3CD9E41D288D91A6651CFC2B768DF5E86B175_1698882320,2023-11-01 23:45:20,TRFC HAZD/ DEBRIS,"(30.117217,-97.659486)",30.117217,-97.659486,S Sh 130 Svrd Nb / Moore Rd,ARCHIVED,2023-11-02 00:10:10
328372,954766448011A573ED48E3E92F4B069F62EF4B92_1698883336,2023-11-02 00:02:16,TRFC HAZD/ DEBRIS,"(30.348731,-97.559344)",30.348731,-97.559344,11000-blk E Us 290 Hwy Wb,ARCHIVED,2023-11-02 00:10:10
328381,ED44F03C79AE6FC90AD415E4F1DE7E5308DB9FBD_1699464014,2023-11-08 17:20:14,Traffic Hazard,"(30.272727,-97.752134)",30.272727,-97.752134,600-799 Henderson St,ARCHIVED,2023-11-08 18:45:11
328830,869655D8ABDC71EBDF8A999DE0B7E85B1FA69D28_1698880326,2023-11-01 23:12:06,COLLISN/ LVNG SCN,"(30.46065,-97.694703)",30.46065,-97.694703,BURNET RD / SHORELINE DR,ARCHIVED,2023-11-02 00:15:10
328842,4AA810B483D215AB1EED1A9F927EE2A4AAD12B73_1699463835,2023-11-08 17:17:15,COLLISN/ LVNG SCN,"(30.375783,-97.529136)",30.375783,-97.529136,N FM 973 RD / GREGG LN,ARCHIVED,2023-11-08 17:30:11
328971,02EF6A4D5E9B6440EE4513BAF40746CB8E872FE4_1698882233,2023-11-01 23:43:53,Traffic Hazard,"(30.302557,-97.660349)",30.302557,-97.660349,6500-6571 Ed Bluestein Blvd Svrd Nb,ARCHIVED,2023-11-02 00:25:10
328977,0104CF3B45056589309EFFD4D0889E430018B490_1698880992,2023-11-01 23:23:12,Crash Service,"(30.143662,-97.804799)",30.143662,-97.804799,E Fm 1626 Rd / S 1st St,ARCHIVED,2023-11-02 00:25:10
328979,3B928622F8479780E1593E188D5315EDB7D6F786_1698882914,2023-11-01 23:55:14,Crash Urgent,"(30.199605,-97.765821)",30.199605,-97.765821,957 E Stassney Ln,ARCHIVED,2023-11-02 00:30:11
328981,87FFF3C6628AEF4F953BED34E76F9CAC7B5B22E2_1698884673,2023-11-02 00:24:33,TRFC HAZD/ DEBRIS,"(30.432621,-97.766562)",30.432621,-97.766562,12600-12730 RESEARCH BLVD SB,ARCHIVED,2023-11-02 00:40:09
328985,40CB0A6EC9C6368854FB0EE4942DC54A38F57D78_1698872808,2023-11-01 21:06:48,Crash Urgent,"(30.479289,-97.765902)",30.479289,-97.765902,9300 W Parmer Ln,ARCHIVED,2023-11-02 00:50:09
328986,566EE6D19FEF04459D959B08349D6C07B3A309A2_1698881910,2023-11-01 23:38:30,Crash Urgent,"(30.261572,-97.718036)",30.261572,-97.718036,E 7th St / Robert T Martinez Jr St,ARCHIVED,2023-11-02 00:55:09
329083,238379312CE0582D796B45F42AD3E6310A2F2F8A_1698873840,2023-11-01 21:24:00,Crash Urgent,"(30.268229,-97.758942)",30.268229,-97.758942,1000-1417 W CESAR CHAVEZ ST,ARCHIVED,2023-11-02 01:00:12
329085,7AA354EBD11CE97D09FB46CD0054261878FB9060_1699465119,2023-11-08 17:38:39,Traffic Hazard,"(30.26086,-97.758459)",30.26086,-97.758459,Barton Springs Rd / S Lamar Blvd,ARCHIVED,2023-11-08 17:45:14
329089,06072EB4F0454CBD924930E1FD2F06787E77D416_1699464924,2023-11-08 17:35:24,Crash Urgent,"(30.257034,-97.746767)",30.257034,-97.746767,100-222 E Riverside Dr,ARCHIVED,2023-11-08 19:40:10
329097,43B907EBFC5245AC8A6610CCDD6FB5BBEF45CE8A_1699651904,2023-11-10 21:31:44,Traffic Hazard,"(30.390399,-97.689641)",30.390399,-97.689641,11804-11809 Knollpark Dr,ARCHIVED,2023-11-10 22:10:10
329098,D1979B936C2CD632C16030D3129A53A175EBA857_1699649598,2023-11-10 20:53:18,Crash Urgent,"(30.308633,-97.72839)",30.308633,-97.72839,4500 Speedway,ARCHIVED,2023-11-10 22:10:10
329099,22578BD38EF7CE8C61CA0F4551751F7E861D015F_1699651290,2023-11-10 21:21:30,COLLISION WITH INJURY,"(30.288185,-97.576543)",30.288185,-97.576543,8200-8422 N Fm 973 Rd,ARCHIVED,2023-11-10 22:10:10
329224,30B601F0CBE127B082649FE6FCD93FA86C798107_1698881376,2023-11-01 23:29:36,Traffic Hazard,"(30.441094,-97.782547)",30.441094,-97.782547,13174-13312 N Us 183 Hwy Svrd Sb,ARCHIVED,2023-11-02 01:10:11
329225,6E52699C9C8A8336945DE19B8BCAC068B7C94658_1698886511,2023-11-02 00:55:11,TRFC HAZD/ DEBRIS,"(30.296675,-97.834783)",30.296675,-97.834783,6500-blk Fm 2244 Rd,ARCHIVED,2023-11-02 01:15:12
329226,0200320AE3BC247E747EF93E3259BC29DDF53392_1698879161,2023-11-01 22:52:41,Crash Urgent,"(30.221896,-97.676232)",30.221896,-97.676232,1500-1578 E Sh 71 Eb,ARCHIVED,2023-11-02 01:20:10
329333,22A366E578FC19525BE71B6B3013EF8CC5CB1A74_1698884177,2023-11-02 00:16:17,Traffic Hazard,"(30.256052,-97.761491)",30.256052,-97.761491,S Lamar Blvd / Treadwell St,ARCHIVED,2023-11-02 01:20:10
329336,5071465A43CAC422CBF59350A6D40CC0635E266C_1698885570,2023-11-02 00:39:30,COLLISION,"(30.2326,-97.818382)",30.2326,-97.818382,W Us 290 Hwy Svrd Eb / Brodie Ln,ARCHIVED,2023-11-02 01:20:10
329347,246D2E34BEDEDFE76E09931A89BF4631F3916827_1699464471,2023-11-08 17:27:51,Crash Urgent,"(30.257213,-97.746849)",30.257213,-97.746849,300-377 S Congress Ave,ARCHIVED,2023-11-08 17:45:14
329472,7C83F057E0C3BCAC5D8322031E3E959FD0E96716_1698879670,2023-11-01 23:01:10,TRFC HAZD/ DEBRIS,"(30.416144,-97.636131)",30.416144,-97.636131,14310-blk ALDERMINSTER LN,ARCHIVED,2023-11-02 01:30:10
329473,EC99F53E14FDFE8DBD7FFC6455A4B4CF46E5C609_1698878502,2023-11-01 22:41:42,Crash Urgent,"(30.43363,-97.771617)",30.43363,-97.771617,8655 Spicewood Springs Rd,ARCHIVED,2023-11-02 01:40:09
329476,E6602176F26DD0C5FB721FDED265EC8570F686E7_1698885908,2023-11-02 00:45:08,Traffic Hazard,"(30.187706,-97.76287)",30.187706,-97.76287,6600 Elm Creek Dr,ARCHIVED,2023-11-02 01:45:12
329477,D6A9450DC08555D6ECFAF7162E5267F401E6DD9A_1698884869,2023-11-02 00:27:49,Traffic Hazard,"(30.432621,-97.766562)",30.432621,-97.766562,12600-12730 RESEARCH BLVD SB,ARCHIVED,2023-11-02 01:50:09
329478,3E9459D66B2BF63A0F4CFDDC2B117A444BCD6A95_1698889401,2023-11-02 01:43:21,Crash Urgent,"(30.215746,-97.744067)",30.215746,-97.744067,2069-2070 WOODWARD ST,ARCHIVED,2023-11-02 01:50:09
329481,18C775519E031F57D09D66471927ECBBA6D45826_1698888346,2023-11-02 01:25:46,TRFC HAZD/ DEBRIS,"(30.251808,-97.919238)",30.251808,-97.919238,7308-7319 Thomas Springs Rd,ARCHIVED,2023-11-02 02:00:13
329482,BF5CE6BCA1837184B86A1FB332EDB735665CA1ED_1698887100,2023-11-02 01:05:00,Traffic Hazard,"(30.450879,-97.820472)",30.450879,-97.820472,11300-11329 ANDERSON MILL RD,ARCHIVED,2023-11-02 02:05:09
329483,BEEBBCFB1D05A761DCC753BD9BA606039B817FF4_1698885123,2023-11-02 00:32:03,Crash Urgent,"(30.447121,-97.800267)",30.447121,-97.800267,10025 Anderson Mill Rd,ARCHIVED,2023-11-02 02:15:11
329486,23A63310B8E95A3702B44B2F22F3248DE1561E88_1698876966,2023-11-01 22:16:06,Crash Service,"(30.270862,-97.73436)",30.270862,-97.73436,700 E 11th St,ARCHIVED,2023-11-02 02:25:10
329488,1E768A21723E530122240FA219BFF8C3365F40B2_1698891985,2023-11-02 02:26:25,Crash Urgent,"(30.212816,-97.657925)",30.212816,-97.657925,2500-2553 E Sh 71 Svrd Wb,ARCHIVED,2023-11-02 02:35:09
329489,5BAA8B3D74852E1D6709F6068FBDD07FE1B73C2B_1698890545,2023-11-02 02:02:25,TRFC HAZD/ DEBRIS,"(30.45719,-97.554819)",30.45719,-97.554819,Weiss Ln / Hodde Ln,ARCHIVED,2023-11-02 02:40:10
329490,604CEF8BCDA23730DF21FEDA765B26CD969AF88E_1698888440,2023-11-02 01:27:20,Crash Service,"(30.240031,-97.737965)",30.240031,-97.737965,1800 S Ih 35 Svrd Sb,ARCHIVED,2023-11-02 02:45:14
329491,84CBB8CB3AAA7A5A5F98AB30B5B0C948CCA74F93_1698892722,2023-11-02 02:38:42,Crash Urgent,"(30.261821,-97.73881)",30.261821,-97.73881,101 Red River St,ARCHIVED,2023-11-02 02:55:09
329592,FBCE66F99C809283638F344ECB3D50674EA64189_1698893132,2023-11-02 02:45:32,Crash Urgent,"(30.245795,-97.715147)",30.245795,-97.715147,517-1005 S Pleasant Valley Rd,ARCHIVED,2023-11-02 03:10:14
329769,487F7249133F47E44B4A80CF2A0CBAD298B56967_1698888763,2023-11-02 01:32:43,Crash Urgent,"(30.238795,-97.753554)",30.238795,-97.753554,E Oltorf St / S Congress Ave,ARCHIVED,2023-11-02 03:15:13
329923,95B6B92A51DFCE3BE7BF3BD8F8BC90E70445D645_1698891626,2023-11-02 02:20:26,Crash Urgent,"(30.181754,-97.77687)",30.181754,-97.77687,7502 S Ih 35 Svrd Sb,ARCHIVED,2023-11-02 03:30:13
329926,C9A29848A88AE775219A33558046DA3BF7BFE247_1699466005,2023-11-08 17:53:25,Crash Service,"(30.418528,-97.671818)",30.418528,-97.671818,13309 N Ih 35 Svrd Nb,ARCHIVED,2023-11-08 20:50:09
330033,F29FA043B3EA6E599C8A224B6E6A13CE3C9C9191_1698890886,2023-11-02 02:08:06,Crash Urgent,"(30.222434,-97.746422)",30.222434,-97.746422,1600-1635 WOODWARD ST,ARCHIVED,2023-11-02 03:35:10
330034,5F5A68E72217CE4C8A341A1B3BCDB5EDFA8411F4_1698894083,2023-11-02 03:01:23,Crash Service,"(30.287828,-97.743145)",30.287828,-97.743145,W 24th St / Nueces St,ARCHIVED,2023-11-02 03:45:12
330043,C8EC393B52A33555BFCA80D15909F59F2D09D0CB_1698898174,2023-11-02 04:09:34,Traffic Hazard,"(30.219197,-97.683385)",30.219197,-97.683385,S Us 183 Hwy Sb / E Ben White Eb To 183 Sb Ramp,ARCHIVED,2023-11-02 04:35:10
330045,4240B033F5F22C9A9CAB56BF555F71904B837B54_1698895822,2023-11-02 03:30:22,Crash Service,"(30.25821,-97.750633)",30.25821,-97.750633,601 Barton Springs Rd,ARCHIVED,2023-11-02 04:40:10
330046,635C86E575ED2CA9CF4BCA9B0DCE0C5FC99DF7D0_1698898019,2023-11-02 04:06:59,Crash Urgent,"(30.341182,-97.590532)",30.341182,-97.590532,10046-10050 E Us 290 Hwy Svrd Wb,ARCHIVED,2023-11-02 04:40:10
330050,24FB6BC944CFE84ACB9EEC9F5A4C332C059725B1_1698903693,2023-11-02 05:41:33,Stalled Vehicle,"(30.255402,-97.677958)",30.255402,-97.677958,1500 183 TOLL SB,ARCHIVED,2023-11-02 06:00:12
330149,87496E984D6E0CC5D47F38CF3076E21AF2BD4815_1698898525,2023-11-02 04:15:25,Crash Urgent,"(30.214951,-97.753788)",30.214951,-97.753788,4200 S Ih 35 Svrd Sb,ARCHIVED,2023-11-02 06:10:11
330150,95DD84C617999229B78C5F962FFB585B2D6B24AF_1698903987,2023-11-02 05:46:27,Crash Urgent,"(30.233463,-97.777628)",30.233463,-97.777628,3603 Southridge Dr,ARCHIVED,2023-11-02 06:25:09
330165,226E8783740869EA2C293750EC704DBCBD281B71_1699462841,2023-11-08 17:00:41,Traffic Hazard,"(30.330549,-97.721579)",30.330549,-97.721579,6211-6299 BURNS ST,ARCHIVED,2023-11-08 18:10:11
330166,BE73E73B642ECB6C6EDB4A52875A8017F69DFE5E_1699464401,2023-11-08 17:26:41,Crash Urgent,"(30.462638,-97.814587)",30.462638,-97.814587,12221-12307 N Fm 620 Rd,ARCHIVED,2023-11-08 18:25:09
330277,F9C49F029B05D0F5EE2A1BCE8752974EC1535343_1698909265,2023-11-02 07:14:25,Traffic Hazard,"(30.262408,-97.74107)",30.262408,-97.74107,100-120 Trinity St,ARCHIVED,2023-11-02 07:30:10
330288,518840ACEE770C7541A96E7202F3FF586F7B704D_1698916373,2023-11-02 09:12:53,Crash Urgent,"(30.202624,-97.666966)",30.202624,-97.666966,3602 Presidential Blvd,ARCHIVED,2023-11-02 09:25:13
330289,DB5C7A38682220A648B9DA7964B252D846B03084_1698909235,2023-11-02 07:13:55,Crash Urgent,"(30.319996,-97.707538)",30.319996,-97.707538,0 N Ih 35 Sb To 53rd Half Ramp,ARCHIVED,2023-11-02 10:25:10
330452,4EC9F4EB1CF064513747B5E058DD05F3F6D6B737_1698918500,2023-11-02 09:48:20,COLLISION,"(30.34968,-97.526335)",30.34968,-97.526335,E US 290 HWY WB / GEORGE BUSH ST,ARCHIVED,2023-11-02 10:35:12
330458,8E6AB7066425C5135386302C7741B2FD988D1FD0_1698921349,2023-11-02 10:35:49,COLLISION,"(30.226705,-97.609233)",30.226705,-97.609233,13101 TESLA RD,ARCHIVED,2023-11-02 10:45:12
330459,E6D0914A425B1244D03A0316B6AA209ABD26D0E0_1698921204,2023-11-02 10:33:24,COLLISION,"(30.402662,-97.657763)",30.402662,-97.657763,700-blk E Parmer Ln,ARCHIVED,2023-11-02 10:55:10
330462,302DEBB6C519F451B6A857DD329981BCAFF772DD_1699466420,2023-11-08 18:00:20,Crash Urgent,"(30.4403,-97.697781)",30.4403,-97.697781,13900 Burnet Rd,ARCHIVED,2023-11-08 18:25:09
330463,0D0B359CF59B0F9E0BA32C31996184FD19B470F3_1699652846,2023-11-10 21:47:26,COLLISN/ LVNG SCN,"(30.462098,-97.668256)",30.462098,-97.668256,16200-blk N IH 35 SB,ARCHIVED,2023-11-10 22:15:08
330578,00817818EDF48CDBA2229E617EBA386481A8A7C3_1698920003,2023-11-02 10:13:23,COLLISION,"(30.054826,-97.690635)",30.054826,-97.690635,12301-12811 S Sh 130 Nb,ARCHIVED,2023-11-02 10:45:12
330710,87A04910C0404A196765C0E47D37DE16F64886BA_1698921944,2023-11-02 10:45:44,TRFC HAZD/ DEBRIS,"(30.164132,-97.692798)",30.164132,-97.692798,6500-6607 S US 183 HWY NB,ARCHIVED,2023-11-02 11:00:15
330821,8DDFD1BD96D0C9610B5B51F82D809E25F49304E7_1698923824,2023-11-02 11:17:04,Traffic Hazard,"(30.30456,-97.681313)",30.30456,-97.681313,5700 Manor Rd,ARCHIVED,2023-11-02 11:35:11
330824,817965431C04A46F3AF2F982CEFF704A9CD0890B_1698919421,2023-11-02 10:03:41,COLLISION WITH INJURY,"(30.218201,-97.636429)",30.218201,-97.636429,2001 S Fm 973 Rd,ARCHIVED,2023-11-02 11:45:15
330829,F47DE373DC275D4AAE9591071D845541606A178D_1698924482,2023-11-02 11:28:02,COLLISION,"(30.155447,-97.774174)",30.155447,-97.774174,1100-1632 E SLAUGHTER LN,ARCHIVED,2023-11-02 13:00:11
331121,5B366E82958B9FC36081B93AB99568ACB64F6659_1698925877,2023-11-02 11:51:17,Traffic Hazard,"(30.417263,-97.75005)",30.417263,-97.75005,Duval Rd / Jollyville Rd,ARCHIVED,2023-11-02 12:20:12
331122,70A1FEB7907EB7F1D49939E991BE2FD1E3ED086A_1699468088,2023-11-08 18:28:08,Traffic Hazard,"(30.245676,-97.779374)",30.245676,-97.779374,2600-2639 S Lamar Blvd,ARCHIVED,2023-11-08 18:40:08
331252,4C76A173C69F01E6BA2F875F402C57F1C2FEC19B_1698915307,2023-11-02 08:55:07,Traffic Hazard,"(30.140352,-97.796363)",30.140352,-97.796363,S Ih 35 Svrd Sb / E Fm 1626 Rd,ARCHIVED,2023-11-02 12:00:21
331254,0020BF2046BD4C6F803CBF19940A1A4759C0EDE8_1698926846,2023-11-02 12:07:26,COLLISION,"(30.440077,-97.697871)",30.440077,-97.697871,W Howard Ln / W Wells Branch Pkwy,ARCHIVED,2023-11-02 12:25:10
331258,99615B42BAC42A45678BD812782B17BE64C4C6A5_1698926617,2023-11-02 12:03:37,Crash Urgent,"(30.210044,-97.85952)",30.210044,-97.85952,8300 S MOPAC EXPY SB,ARCHIVED,2023-11-02 12:40:08
331374,8D62C4400092573EFA143A5159280E6A68AF5274_1698928239,2023-11-02 12:30:39,Stalled Vehicle,"(30.355849,-97.715131)",30.355849,-97.715131,8300 Research Blvd Svrd Nb,ARCHIVED,2023-11-02 12:40:08
331377,FEC3F49EB8E803BC30A24ED51FD04E89853CA09F_1699468930,2023-11-08 18:42:10,Crash Urgent,"(30.236812,-97.821964)",30.236812,-97.821964,4600-4909 S Mopac Expy Svrd Nb,ARCHIVED,2023-11-08 22:40:09
331379,A238EFA1E6BE785257FFA83915DC0E6EF13B355C_1699654056,2023-11-10 22:07:36,LOOSE LIVESTOCK,"(30.159831,-97.683867)",30.159831,-97.683867,9316 Fm 812 Rd,ARCHIVED,2023-11-10 22:45:10
331389,208035F5087DCF7C5CCC85B3B1E8B4ACF007BE1C_1699732780,2023-11-11 19:59:40,TRFC HAZD/ DEBRIS,"(30.320117,-97.541614)",30.320117,-97.541614,17500-17619 BLAKE MANOR RD,ARCHIVED,2023-11-11 22:10:08
331390,DF1FA50C9F190117BEC623D72ED64F655EA0360F_1699739592,2023-11-11 21:53:12,COLLISN/ LVNG SCN,"(30.141012,-97.846664)",30.141012,-97.846664,W FM 1626 RD / BRODIE LN,ARCHIVED,2023-11-11 22:15:08
331501,7A5025883C3D6B54A0E765B19F53E3343687DB2E_1698926335,2023-11-02 11:58:55,Crash Urgent,"(30.381163,-97.685174)",30.381163,-97.685174,700-717 W Braker Ln,ARCHIVED,2023-11-02 12:50:10
331502,CC9F33DE11D62A820F76B1B9775A9E9DBDBCDF76_1698925736,2023-11-02 11:48:56,COLLISION,"(30.376955,-97.58079)",30.376955,-97.58079,13300-13551 Gregg Manor Rd,ARCHIVED,2023-11-02 13:00:11
331507,EA0A27268C155F17DC639A67B1AB97CCB5165233_1698929022,2023-11-02 12:43:42,Traffic Hazard,"(30.37961,-97.776435)",30.37961,-97.776435,8000-8190 N Capital Of Texas Hwy Sb,ARCHIVED,2023-11-02 13:05:10
331626,87E371A6459EE0935618D9594F383FB74A43BFDC_1698925742,2023-11-02 11:49:02,Crash Urgent,"(30.370859,-97.696278)",30.370859,-97.696278,907 Bird Creek Dr,ARCHIVED,2023-11-02 13:30:09
331633,B949F95479E0CB8E73A521EC6135BA1CD766D865_1698930650,2023-11-02 13:10:50,Crash Urgent,"(30.197162,-97.78818)",30.197162,-97.78818,701-745 W William Cannon Dr,ARCHIVED,2023-11-02 13:30:09
331635,B58FB752388A4F5F1BBC1AA2353785F4EF11DABD_1699463324,2023-11-08 17:08:44,Crash Service,"(30.317521,-97.714919)",30.317521,-97.714919,703 E 55th St,ARCHIVED,2023-11-08 18:55:08
331739,ADFB3113F827A8F0E2C41436C49511B2F5466B47_1698932015,2023-11-02 13:33:35,Crash Urgent,"(30.310064,-97.667164)",30.310064,-97.667164,Loyola Ln / Manor Rd,ARCHIVED,2023-11-02 13:45:14
331742,647E959A40EE60F43EE78C3ABBF01102E4600651_1698925420,2023-11-02 11:43:40,Crash Service,"(30.353821,-97.70501)",30.353821,-97.70501,8540 N Lamar Blvd,ARCHIVED,2023-11-02 13:55:10
331744,BDC4507C99776067623F8CAB774CC5C1B9E6FC47_1698931515,2023-11-02 13:25:15,Crash Urgent,"(30.310064,-97.667164)",30.310064,-97.667164,MANOR RD / LOYOLA LN,ARCHIVED,2023-11-02 13:55:10
331746,FB3099D0EB4C3EDFA0DB61100342D1EBDFD8E479_1698932683,2023-11-02 13:44:43,Traffic Hazard,"(30.497793,-97.774613)",30.497793,-97.774613,10550 W Parmer Ln,ARCHIVED,2023-11-02 13:55:10
331750,0CE1D1D8CFA8BDADD7BC865D3E87BBF2FBBC003E_1698932690,2023-11-02 13:44:50,COLLISION,"(30.326761,-97.67525)",30.326761,-97.67525,2400-blk E Anderson Ln Eb,ARCHIVED,2023-11-02 13:55:10
